conta_id,trimestre,segmento,regiao,am_id,receita_brl,pedidos,linhas_produto_ativas,valor_medio_pedido_brl,recencia_dias,devolucoes_brl,desconto_medio_pct,oportunidades_abertas,oportunidades_perdidas,valor_pipeline_brl,visitas_registradas,interacoes_crm,troca_de_am_no_trimestre,status_conta,taxonomia_mix
ACC-01009,2022Q3,Estrategico,Brasil,AM-21,1644814.7,15,4,109654.31,19,-16650.02,8.33,3,1,1150444.29,,,0,Ativa,pre_2023
ACC-01009,2022Q4,Estrategico,Brasil,AM-21,1759406.54,15,4,117293.77,22,-14403.21,6.84,3,2,1097895.73,,,0,Ativa,pre_2023
ACC-01009,2023Q1,Estrategico,Brasil,AM-21,1106958.85,10,6,110695.88,18,-11936.64,8.62,3,2,194180.19,,,0,Ativa,pos_2023
ACC-01009,2023Q2,Estrategico,Brasil,AM-21,738775.21,10,6,73877.52,25,-4178.11,7.79,2,0,344753.09,4.0,16.0,0,Ativa,pos_2023
ACC-01009,2023Q3,Estrategico,Brasil,AM-21,1843543.54,10,6,184354.35,27,-33366.31,7.31,2,0,1115854.64,5.0,4.0,0,Ativa,pos_2023
ACC-01009,2023Q4,Estrategico,Brasil,AM-21,1846877.35,13,6,142067.49,22,-37549.06,8.21,1,0,801861.36,10.0,15.0,0,Ativa,pos_2023
ACC-01009,2024Q1,Estrategico,Brasil,AM-21,2297422.95,15,5,153161.53,18,-32813.78,4.74,2,2,1052941.31,4.0,19.0,0,Ativa,pos_2023
ACC-01009,2024Q2,Estrategico,Brasil,AM-21,1367113.95,8,4,170889.24,21,-46729.53,5.84,0,0,87837.01,2.0,26.0,0,Ativa,pos_2023
ACC-01009,2024Q3,Estrategico,Brasil,AM-21,949169.91,9,3,105463.32,42,-14993.34,5.77,0,0,52644.12,2.0,9.0,0,Ativa,pos_2023
ACC-01009,2024Q4,Estrategico,Brasil,AM-21,1122100.7,9,3,124677.86,36,-866.97,9.29,2,0,799111.51,0.0,13.0,0,Ativa,pos_2023
ACC-01009,2025Q1,Estrategico,Brasil,AM-21,1239903.44,10,3,123990.34,2,-39474.79,9.02,1,0,570295.18,3.0,10.0,0,Ativa,pos_2023
ACC-01009,2025Q2,Estrategico,Brasil,AM-21,1358293.75,9,3,150921.53,21,-33956.61,4.63,2,1,724115.39,5.0,14.0,0,Ativa,pos_2023
ACC-01009,2025Q3,Estrategico,Brasil,AM-21,1511468.71,11,3,137406.25,54,-5623.88,10.28,1,1,1085196.6,3.0,13.0,0,Ativa,pos_2023
ACC-01009,2025Q4,Estrategico,Brasil,AM-21,1750771.7,9,4,194530.19,43,-2779.08,8.43,0,0,846621.27,4.0,11.0,0,Ativa,pos_2023
ACC-01087,2022Q3,Estrategico,Cono Sur,AM-39,2134989.39,15,3,142332.63,21,-24692.84,10.39,1,0,1156299.42,,,0,Ativa,pre_2023
ACC-01087,2022Q4,Estrategico,Cono Sur,AM-39,1898721.7,8,2,237340.21,42,-25996.25,10.19,3,2,594060.38,,,0,Ativa,pre_2023
ACC-01087,2023Q1,Estrategico,Cono Sur,AM-39,1679502.87,8,3,209937.86,41,-38755.69,12.26,4,0,662740.99,,,0,Ativa,pos_2023
ACC-01087,2023Q2,Estrategico,Cono Sur,AM-39,1676431.78,8,3,209553.97,39,-1703.12,7.9,2,2,1026559.68,4.0,5.0,0,Ativa,pos_2023
ACC-01087,2023Q3,Estrategico,Cono Sur,AM-39,1650976.1,6,3,275162.68,23,-11043.22,6.47,1,0,476763.45,6.0,10.0,0,Ativa,pos_2023
ACC-01087,2023Q4,Estrategico,Cono Sur,AM-39,1619035.12,9,3,179892.79,33,-9305.6,9.28,3,1,695803.31,4.0,14.0,0,Ativa,pos_2023
ACC-01087,2024Q1,Estrategico,Cono Sur,AM-39,1261537.44,6,3,210256.24,18,-1807.99,11.5,4,0,538496.33,5.0,4.0,0,Ativa,pos_2023
ACC-01087,2024Q2,Estrategico,Cono Sur,AM-39,1050625.89,6,4,175104.32,54,-7580.34,8.23,1,0,115201.52,3.0,17.0,0,Ativa,pos_2023
ACC-01087,2024Q3,Estrategico,Cono Sur,AM-39,2242030.33,14,4,160145.02,27,-11981.68,11.54,5,1,492523.07,4.0,15.0,0,Ativa,pos_2023
ACC-01087,2024Q4,Estrategico,Cono Sur,AM-39,2775458.46,16,4,173466.15,12,-2256.99,5.08,2,0,1753006.18,6.0,14.0,0,Ativa,pos_2023
ACC-01087,2025Q1,Estrategico,Cono Sur,AM-39,3242261.39,13,4,249404.72,26,-35243.95,8.69,3,0,1563228.64,10.0,13.0,0,Ativa,pos_2023
ACC-01087,2025Q2,Estrategico,Cono Sur,AM-39,3772280.21,14,4,269448.59,22,-32553.56,3.47,5,0,2145082.48,8.0,9.0,0,Ativa,pos_2023
ACC-01087,2025Q3,Estrategico,Cono Sur,AM-39,4564235.46,16,4,285264.72,16,-89245.43,3.05,4,0,2310141.55,3.0,17.0,0,Ativa,pos_2023
ACC-01087,2025Q4,Estrategico,Cono Sur,AM-39,5448842.74,13,4,419141.75,16,-69839.77,7.74,1,0,2708077.54,3.0,22.0,0,Ativa,pos_2023
ACC-00291,2022Q3,Estrategico,Andina & Caribe,AM-01,2958534.45,18,4,164363.02,23,-14013.87,7.87,3,0,1489467.59,,,0,Ativa,pre_2023
ACC-00291,2022Q4,Estrategico,Andina & Caribe,AM-01,2352498.69,13,4,180961.44,17,-12706.53,4.83,2,1,261263.34,,,0,Ativa,pre_2023
ACC-00291,2023Q1,Estrategico,Andina & Caribe,AM-01,1686941.89,17,6,99231.88,34,-3104.64,12.02,3,0,776109.32,,,0,Ativa,pos_2023
ACC-00291,2023Q2,Estrategico,Andina & Caribe,AM-01,3122425.99,11,6,283856.91,26,-49512.13,4.99,2,0,392955.88,7.0,21.0,0,Ativa,pos_2023
ACC-00291,2023Q3,Estrategico,Andina & Caribe,AM-01,3078535.11,11,6,279866.83,22,-1436.79,7.69,2,1,1886252.47,5.0,20.0,0,Ativa,pos_2023
ACC-00291,2023Q4,Estrategico,Andina & Caribe,AM-01,3088247.49,14,6,220589.11,16,-6890.75,13.58,0,0,1060762.42,5.0,33.0,0,Ativa,pos_2023
ACC-00291,2024Q1,Estrategico,Andina & Caribe,AM-01,3559124.5,17,5,209360.26,18,-38988.64,6.61,2,1,1197885.47,6.0,20.0,0,Ativa,pos_2023
ACC-00291,2024Q2,Estrategico,Andina & Caribe,AM-01,2599645.87,9,4,288849.54,20,-82661.55,6.05,1,1,997175.92,4.0,9.0,0,Ativa,pos_2023
ACC-00291,2024Q3,Estrategico,Andina & Caribe,AM-01,1762741.3,10,3,176274.13,45,-10357.53,5.38,0,0,845607.13,6.0,6.0,0,Ativa,pos_2023
ACC-00291,2024Q4,Estrategico,Andina & Caribe,AM-01,2007228.63,8,3,250903.58,41,-27602.88,6.63,1,0,1246584.16,2.0,7.0,0,Ativa,pos_2023
ACC-00291,2025Q1,Estrategico,Andina & Caribe,AM-01,2139788.39,7,3,305684.06,36,-1082.97,11.58,0,0,1056009.14,4.0,9.0,0,Ativa,pos_2023
ACC-00291,2025Q2,Estrategico,Andina & Caribe,AM-01,2311071.78,9,3,256785.75,43,-17142.72,8.06,0,0,961528.88,1.0,3.0,1,Ativa,pos_2023
ACC-00291,2025Q3,Estrategico,Andina & Caribe,AM-01,,7,3,,29,-23742.82,4.26,0,0,861224.55,3.0,17.0,0,Ativa,pos_2023
ACC-00291,2025Q4,Estrategico,Andina & Caribe,AM-01,2710600.98,9,4,301177.89,51,-51151.43,8.07,2,1,1497432.07,3.0,13.0,0,Ativa,pos_2023
ACC-00519,2022Q3,Estrategico,Cono Sur,AM-28,1456615.21,14,4,104043.94,29,-14721.41,4.61,2,0,481917.6,,,0,Ativa,pre_2023
ACC-00519,2022Q4,Estrategico,Cono Sur,AM-28,1538385.89,14,4,109884.71,25,-18489.09,14.07,3,1,583619.1,,,0,Ativa,pre_2023
ACC-00519,2023Q1,Estrategico,Cono Sur,AM-28,1695956.68,11,6,154177.88,25,-26603.06,7.95,1,0,1059447.39,,,0,Ativa,pos_2023
ACC-00519,2023Q2,Estrategico,Cono Sur,AM-28,1781407.05,15,6,118760.47,21,-43800.46,5.09,2,1,790103.08,3.0,13.0,0,Ativa,pos_2023
ACC-00519,2023Q3,Estrategico,Cono Sur,AM-28,1968880.18,14,6,140634.3,7,-34010.75,8.34,1,1,801599.97,4.0,12.0,0,Ativa,pos_2023
ACC-00519,2023Q4,Estrategico,Cono Sur,AM-28,1210879.57,13,6,93144.58,19,-12571.56,4.64,0,0,449672.13,6.0,23.0,0,Ativa,pos_2023
ACC-00519,2024Q1,Estrategico,Cono Sur,AM-28,898262.67,12,6,74855.22,27,-11652.69,11.63,2,1,194771.23,7.0,18.0,0,Ativa,pos_2023
ACC-00519,2024Q2,Estrategico,Cono Sur,AM-28,972846.42,14,5,69489.03,21,-3269.84,8.01,5,1,77489.71,4.0,24.0,0,Ativa,pos_2023
ACC-00519,2024Q3,Estrategico,Cono Sur,AM-28,0.0,0,0,0.0,92,-0.0,8.77,0,0,0.0,4.0,0.0,0,Encerrada,pos_2023
ACC-00519,2024Q4,Estrategico,Cono Sur,AM-28,0.0,0,0,0.0,92,-0.0,7.19,0,0,0.0,3.0,1.0,0,Encerrada,pos_2023
ACC-00519,2025Q1,Estrategico,Cono Sur,AM-28,0.0,0,0,0.0,92,-0.0,7.73,0,0,0.0,3.0,0.0,0,Encerrada,pos_2023
ACC-00519,2025Q2,Estrategico,Cono Sur,AM-28,0.0,0,0,0.0,92,-0.0,4.81,1,0,0.0,0.0,0.0,0,Encerrada,pos_2023
ACC-00519,2025Q3,Estrategico,Cono Sur,AM-28,0.0,0,0,0.0,92,-0.0,4.89,0,0,0.0,0.0,0.0,0,Encerrada,pos_2023
ACC-00519,2025Q4,Estrategico,Cono Sur,AM-28,0.0,0,0,0.0,92,-0.0,5.96,0,0,0.0,0.0,2.0,0,Encerrada,pos_2023
ACC-00868,2022Q3,Estrategico,Mexico & Norte LATAM,AM-30,2329134.37,14,4,166366.74,21,-62967.33,12.26,1,0,1167485.48,,,0,Ativa,pre_2023
ACC-00868,2022Q4,Estrategico,Mexico & Norte LATAM,AM-30,1607452.28,11,4,146132.03,29,-24132.19,5.02,3,2,429364.23,,,0,Ativa,pre_2023
ACC-00868,2023Q1,Estrategico,Mexico & Norte LATAM,AM-30,987483.84,13,6,75960.3,24,-18953.41,14.4,3,2,355615.03,,,0,Ativa,pos_2023
ACC-00868,2023Q2,Estrategico,Mexico & Norte LATAM,AM-30,2576314.48,14,6,184022.46,17,-32268.2,7.39,2,0,439412.88,3.0,11.0,0,Ativa,pos_2023
ACC-00868,2023Q3,Estrategico,Mexico & Norte LATAM,AM-30,2667214.28,11,6,242474.03,19,-29428.83,10.0,3,2,414261.26,6.0,20.0,0,Ativa,pos_2023
ACC-00868,2023Q4,Estrategico,Mexico & Norte LATAM,AM-30,2696263.21,13,6,207404.86,28,-41378.76,7.3,2,0,1474695.6,7.0,17.0,0,Ativa,pos_2023
ACC-00868,2024Q1,Estrategico,Mexico & Norte LATAM,AM-30,3279769.53,10,6,327976.95,22,-34394.74,11.03,3,2,1435350.7,8.0,13.0,0,Ativa,pos_2023
ACC-00868,2024Q2,Estrategico,Mexico & Norte LATAM,AM-30,4225608.74,16,6,264100.55,16,-45218.71,5.32,3,3,2511034.96,5.0,17.0,0,Ativa,pos_2023
ACC-00868,2024Q3,Estrategico,Mexico & Norte LATAM,AM-30,5290388.13,13,6,406952.93,28,-38198.91,3.87,3,0,733782.19,6.0,14.0,0,Ativa,pos_2023
ACC-00868,2024Q4,Estrategico,Mexico & Norte LATAM,AM-30,4384551.25,16,6,274034.45,15,-57311.16,7.38,3,1,1647935.35,2.0,16.0,0,Ativa,pos_2023
ACC-00868,2025Q1,Estrategico,Mexico & Norte LATAM,AM-30,3260061.8,15,6,217337.45,25,-2516.35,13.66,1,1,1585768.34,2.0,3.0,0,Ativa,pos_2023
ACC-00868,2025Q2,Estrategico,Mexico & Norte LATAM,AM-30,6442881.69,16,6,402680.11,23,-24810.03,6.62,3,1,3406034.38,5.0,22.0,0,Ativa,pos_2023
ACC-00868,2025Q3,Estrategico,Mexico & Norte LATAM,AM-30,7406779.2,15,6,493785.28,30,-151797.87,8.01,1,1,3151898.63,1.0,6.0,1,Ativa,pos_2023
ACC-00868,2025Q4,Estrategico,Mexico & Norte LATAM,AM-30,8788280.39,13,6,676021.57,26,-313179.69,7.76,1,0,4672041.66,6.0,22.0,0,Ativa,pos_2023
ACC-00146,2022Q3,Estrategico,Mexico & Norte LATAM,AM-33,1705732.3,11,4,155066.57,14,-56191.66,3.57,4,2,847347.93,,,0,Ativa,pre_2023
ACC-00146,2022Q4,Estrategico,Mexico & Norte LATAM,AM-33,1663482.52,17,4,97851.91,22,-6199.36,8.55,2,1,1213232.33,,,0,Ativa,pre_2023
ACC-00146,2023Q1,Estrategico,Mexico & Norte LATAM,AM-33,1641562.85,9,6,182395.87,17,-11919.38,8.04,3,2,628295.1,,,0,Ativa,pos_2023
ACC-00146,2023Q2,Estrategico,Mexico & Norte LATAM,AM-33,1244175.61,17,6,73186.8,28,-27790.14,7.86,1,1,909005.62,7.0,22.0,0,Ativa,pos_2023
ACC-00146,2023Q3,Estrategico,Mexico & Norte LATAM,AM-33,974087.67,15,6,64939.18,22,-9931.43,7.31,0,0,244916.07,8.0,15.0,0,Ativa,pos_2023
ACC-00146,2023Q4,Estrategico,Mexico & Norte LATAM,AM-33,1776495.98,13,6,136653.54,32,-25224.08,10.73,2,1,678276.16,8.0,18.0,0,Ativa,pos_2023
ACC-00146,2024Q1,Estrategico,Mexico & Norte LATAM,AM-33,2090453.84,12,6,174204.49,18,-38791.8,6.29,0,0,374462.97,4.0,14.0,0,Ativa,pos_2023
ACC-00146,2024Q2,Estrategico,Mexico & Norte LATAM,AM-33,2414170.67,9,6,268241.19,18,-22879.39,2.06,2,2,1908237.7,6.0,18.0,0,Ativa,pos_2023
ACC-00146,2024Q3,Estrategico,Mexico & Norte LATAM,AM-33,1673011.52,10,6,167301.15,23,-35624.35,7.03,1,1,1457393.62,6.0,10.0,0,Ativa,pos_2023
ACC-00146,2024Q4,Estrategico,Mexico & Norte LATAM,AM-33,1273101.66,13,6,97930.9,8,-11402.14,8.32,1,0,230963.89,4.0,14.0,0,Ativa,pos_2023
ACC-00146,2025Q1,Estrategico,Mexico & Norte LATAM,AM-33,2755550.28,14,6,196825.02,11,-4624.72,9.93,2,1,1525908.17,3.0,9.0,0,Ativa,pos_2023
ACC-00146,2025Q2,Estrategico,Mexico & Norte LATAM,AM-33,2936368.45,10,6,293636.85,19,-26993.52,7.91,2,0,693030.78,7.0,17.0,0,Ativa,pos_2023
ACC-00146,2025Q3,Estrategico,Mexico & Norte LATAM,AM-33,3285083.8,14,6,234648.84,13,-20793.34,12.87,3,1,2570253.29,6.0,13.0,0,Ativa,pos_2023
ACC-00146,2025Q4,Estrategico,Mexico & Norte LATAM,AM-33,3696060.64,13,6,284312.36,19,-61435.05,14.09,1,0,608495.74,5.0,21.0,0,Ativa,pos_2023
ACC-00571,2022Q3,Estrategico,Brasil,AM-04,4527394.59,12,4,377282.88,33,-40832.83,3.45,3,1,2473795.58,,,0,Ativa,pre_2023
ACC-00571,2022Q4,Estrategico,Brasil,AM-04,4531998.3,11,4,411999.85,22,-71621.18,4.18,0,0,1268006.77,,,0,Ativa,pre_2023
ACC-00571,2023Q1,Estrategico,Brasil,AM-04,4545469.43,11,6,413224.49,28,-22485.27,8.04,1,1,1439526.25,,,0,Ativa,pos_2023
ACC-00571,2023Q2,Estrategico,Brasil,AM-04,4592388.02,13,6,353260.62,28,-63139.49,7.33,1,1,3374134.48,8.0,18.0,0,Ativa,pos_2023
ACC-00571,2023Q3,Estrategico,Brasil,AM-04,4441910.13,15,5,296127.34,39,-29608.91,3.29,3,0,3866526.27,5.0,15.0,0,Ativa,pos_2023
ACC-00571,2023Q4,Estrategico,Brasil,AM-04,2812974.26,10,4,281297.43,33,-36890.18,9.85,2,1,776575.21,5.0,12.0,0,Ativa,pos_2023
ACC-00571,2024Q1,Estrategico,Brasil,AM-04,1998891.81,9,3,222099.09,20,-22231.32,10.47,3,2,853973.34,1.0,24.0,0,Ativa,pos_2023
ACC-00571,2024Q2,Estrategico,Brasil,AM-04,1966153.65,7,2,280879.09,9,-21244.49,7.86,2,1,1157873.27,5.0,10.0,0,Ativa,pos_2023
ACC-00571,2024Q3,Estrategico,Brasil,AM-04,0.0,0,0,0.0,92,-0.0,11.83,0,0,0.0,0.0,9.0,0,Encerrada,pos_2023
ACC-00571,2024Q4,Estrategico,Brasil,AM-04,0.0,0,0,0.0,92,-0.0,9.82,0,0,0.0,0.0,4.0,0,Encerrada,pos_2023
ACC-00571,2025Q1,Estrategico,Brasil,AM-04,0.0,0,0,0.0,92,-0.0,10.67,1,0,0.0,0.0,0.0,0,Encerrada,pos_2023
ACC-00571,2025Q2,Estrategico,Brasil,AM-04,0.0,0,0,0.0,92,-0.0,6.41,0,0,0.0,3.0,0.0,0,Encerrada,pos_2023
ACC-00571,2025Q3,Estrategico,Brasil,AM-04,0.0,0,0,0.0,92,-0.0,10.61,0,0,0.0,0.0,0.0,1,Encerrada,pos_2023
ACC-00571,2025Q4,Estrategico,Brasil,AM-04,0.0,0,0,0.0,92,-0.0,10.25,0,0,0.0,0.0,8.0,0,Encerrada,pos_2023
ACC-00968,2022Q3,Estrategico,Mexico & Norte LATAM,AM-31,2193544.15,17,4,129032.01,33,-40038.38,9.89,5,1,0.0,,,0,Ativa,pre_2023
ACC-00968,2022Q4,Estrategico,Mexico & Norte LATAM,AM-31,2281970.0,10,3,228197.0,16,-47707.01,8.39,3,1,1166658.75,,,0,Ativa,pre_2023
ACC-00968,2023Q1,Estrategico,Mexico & Norte LATAM,AM-31,1545803.32,10,4,154580.33,30,-3179.64,4.97,4,2,958830.38,,,0,Ativa,pos_2023
ACC-00968,2023Q2,Estrategico,Mexico & Norte LATAM,AM-31,1070290.08,7,3,152898.58,57,-7228.19,9.01,2,0,510918.28,3.0,11.0,0,Ativa,pos_2023
ACC-00968,2023Q3,Estrategico,Mexico & Norte LATAM,AM-31,2543308.75,13,3,195639.13,43,-32825.91,4.7,4,2,1238210.96,6.0,15.0,0,Ativa,pos_2023
ACC-00968,2023Q4,Estrategico,Mexico & Norte LATAM,AM-31,2653186.18,11,3,241198.74,17,-24606.69,9.76,0,0,1880156.64,5.0,16.0,0,Ativa,pos_2023
ACC-00968,2024Q1,Estrategico,Mexico & Norte LATAM,AM-31,3387033.55,17,2,199237.27,15,-8320.38,3.61,0,0,2324275.19,1.0,19.0,0,Ativa,pos_2023
ACC-00968,2024Q2,Estrategico,Mexico & Norte LATAM,AM-31,2222028.9,12,1,185169.07,39,-8594.7,9.31,1,0,590229.33,1.0,12.0,0,Ativa,pos_2023
ACC-00968,2024Q3,Estrategico,Mexico & Norte LATAM,AM-31,1579428.08,11,1,143584.37,28,-10724.8,3.63,0,0,709113.18,5.0,14.0,0,Ativa,pos_2023
ACC-00968,2024Q4,Estrategico,Mexico & Norte LATAM,AM-31,1938731.37,9,1,215414.6,44,-25257.78,7.15,3,1,1034208.54,4.0,17.0,0,Ativa,pos_2023
ACC-00968,2025Q1,Estrategico,Mexico & Norte LATAM,AM-31,2223807.72,8,1,277975.97,38,-864.28,5.32,0,0,1692890.26,1.0,4.0,0,Ativa,pos_2023
ACC-00968,2025Q2,Estrategico,Mexico & Norte LATAM,AM-31,2546616.59,9,1,282957.4,42,-19579.65,9.05,1,0,124463.86,0.0,0.0,0,Ativa,pos_2023
ACC-00968,2025Q3,Estrategico,Mexico & Norte LATAM,AM-31,2885650.53,7,1,412235.79,52,-33749.6,2.58,0,0,1840789.5,3.0,6.0,0,Ativa,pos_2023
ACC-00968,2025Q4,Estrategico,Mexico & Norte LATAM,AM-31,3356014.23,7,1,479430.6,50,-28996.08,6.41,2,0,972853.64,2.0,8.0,0,Ativa,pos_2023
ACC-00366,2022Q3,Estrategico,Brasil,AM-13,1481780.12,14,4,105841.44,22,-7351.97,8.04,4,2,645226.99,,,0,Ativa,pre_2023
ACC-00366,2022Q4,Estrategico,Brasil,AM-13,1458158.8,12,4,121513.23,12,-27125.95,2.39,3,1,926165.94,,,0,Ativa,pre_2023
ACC-00366,2023Q1,Estrategico,Brasil,AM-13,1557297.79,16,6,97331.11,40,-35106.75,6.94,3,0,612104.84,,,0,Ativa,pos_2023
ACC-00366,2023Q2,Estrategico,Brasil,AM-13,1559250.4,15,6,103950.03,2,-39442.04,12.29,6,1,388860.72,,,0,Ativa,pos_2023
ACC-00366,2023Q3,Estrategico,Brasil,AM-13,1632090.85,10,6,163209.08,24,-37005.44,7.4,1,1,479328.98,,,0,Ativa,pos_2023
ACC-00366,2023Q4,Estrategico,Brasil,AM-13,1677411.21,13,6,129031.63,19,-8426.42,8.39,5,0,879342.72,,,1,Ativa,pos_2023
ACC-00366,2024Q1,Estrategico,Brasil,AM-13,2118201.09,12,5,176516.76,31,-17893.25,6.07,3,1,767353.0,,,0,Ativa,pos_2023
ACC-00366,2024Q2,Estrategico,Brasil,AM-13,1737710.84,10,4,173771.08,30,-21240.96,1.07,3,1,609836.98,,,0,Ativa,pos_2023
ACC-00366,2024Q3,Estrategico,Brasil,AM-13,1318795.96,8,3,164849.49,41,-26656.44,0.31,2,1,701439.19,,,0,Ativa,pos_2023
ACC-00366,2024Q4,Estrategico,Brasil,AM-13,1373853.94,11,2,124895.81,20,-35473.81,11.28,1,0,883508.87,,,0,Ativa,pos_2023
ACC-00366,2025Q1,Estrategico,Brasil,AM-13,0.0,0,0,0.0,92,-0.0,4.27,0,0,0.0,,,0,Encerrada,pos_2023
ACC-00366,2025Q2,Estrategico,Brasil,AM-13,0.0,0,0,0.0,92,-0.0,10.57,0,0,0.0,,,0,Encerrada,pos_2023
ACC-00366,2025Q3,Estrategico,Brasil,AM-13,0.0,0,0,0.0,92,-0.0,7.09,0,0,0.0,,,0,Encerrada,pos_2023
ACC-00366,2025Q4,Estrategico,Brasil,AM-13,0.0,0,0,0.0,92,-0.0,4.16,3,0,0.0,,,0,Encerrada,pos_2023
ACC-00966,2022Q3,Estrategico,Brasil,AM-02,3808602.43,16,3,238037.65,23,-11129.22,3.54,2,1,2051434.5,,,0,Ativa,pre_2023
ACC-00966,2022Q4,Estrategico,Brasil,AM-02,3404390.05,10,2,340439.0,19,-4474.05,7.81,2,1,449479.58,,,0,Ativa,pre_2023
ACC-00966,2023Q1,Estrategico,Brasil,AM-02,2996601.9,8,3,374575.24,22,-19719.49,11.21,2,0,1882625.24,,,0,Ativa,pos_2023
ACC-00966,2023Q2,Estrategico,Brasil,AM-02,2455970.35,9,2,272885.59,62,-433.87,3.84,3,1,1468813.46,1.0,5.0,0,Ativa,pos_2023
ACC-00966,2023Q3,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,11.72,0,0,0.0,0.0,8.0,0,Encerrada,pos_2023
ACC-00966,2023Q4,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,11.29,0,0,0.0,2.0,0.0,0,Encerrada,pos_2023
ACC-00966,2024Q1,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,1.52,0,0,0.0,0.0,0.0,0,Encerrada,pos_2023
ACC-00966,2024Q2,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,10.19,0,0,0.0,0.0,0.0,0,Encerrada,pos_2023
ACC-00966,2024Q3,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,7.93,0,0,0.0,1.0,8.0,0,Encerrada,pos_2023
ACC-00966,2024Q4,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,18.24,0,0,0.0,2.0,0.0,0,Encerrada,pos_2023
ACC-00966,2025Q1,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,13.1,0,0,0.0,0.0,0.0,0,Encerrada,pos_2023
ACC-00966,2025Q2,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,8.54,0,0,0.0,0.0,0.0,0,Encerrada,pos_2023
ACC-00966,2025Q3,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,4.31,0,0,0.0,0.0,0.0,0,Encerrada,pos_2023
ACC-00966,2025Q4,Estrategico,Brasil,AM-02,0.0,0,0,0.0,92,-0.0,11.3,1,0,0.0,0.0,0.0,0,Encerrada,pos_2023
ACC-00917,2022Q3,Estrategico,Mexico & Norte LATAM,AM-29,2156741.36,12,4,179728.45,20,-47300.03,8.12,0,0,1115310.24,,,0,Ativa,pre_2023
ACC-00917,2022Q4,Estrategico,Mexico & Norte LATAM,AM-29,2257559.75,17,4,132797.63,19,-16818.92,5.91,4,1,793872.68,,,1,Ativa,pre_2023
ACC-00917,2023Q1,Estrategico,Mexico & Norte LATAM,AM-29,2260534.07,15,6,150702.27,22,-62297.6,6.64,4,1,2241645.57,,,0,Ativa,pos_2023
ACC-00917,2023Q2,Estrategico,Mexico & Norte LATAM,AM-29,2276151.49,13,5,175088.58,6,-20415.68,11.96,4,0,1241477.24,6.0,31.0,0,Ativa,pos_2023
ACC-00917,2023Q3,Estrategico,Mexico & Norte LATAM,AM-29,1749326.56,13,4,134563.58,19,-38626.5,9.42,2,1,844638.14,4.0,9.0,0,Ativa,pos_2023
ACC-00917,2023Q4,Estrategico,Mexico & Norte LATAM,AM-29,1433858.12,8,3,179232.27,51,-39244.28,11.49,0,0,469470.8,1.0,11.0,0,Ativa,pos_2023
ACC-00917,2024Q1,Estrategico,Mexico & Norte LATAM,AM-29,1727987.46,8,3,215998.43,15,-8651.46,5.06,2,0,1273818.91,2.0,11.0,0,Ativa,pos_2023
ACC-00917,2024Q2,Estrategico,Mexico & Norte LATAM,AM-29,2054166.55,6,3,342361.09,49,-38084.75,4.57,2,0,490464.21,5.0,6.0,0,Ativa,pos_2023
ACC-00917,2024Q3,Estrategico,Mexico & Norte LATAM,AM-29,2476371.07,7,3,353767.3,16,-100693.73,9.83,2,2,1166169.1,0.0,27.0,0,Ativa,pos_2023
ACC-00917,2024Q4,Estrategico,Mexico & Norte LATAM,AM-29,2000418.86,10,3,200041.89,61,-28634.7,9.54,3,1,1327446.6,3.0,7.0,0,Ativa,pos_2023
ACC-00917,2025Q1,Estrategico,Mexico & Norte LATAM,AM-29,1359520.62,8,4,169940.08,71,-23360.66,3.69,2,1,192204.05,3.0,12.0,0,Ativa,pos_2023
ACC-00917,2025Q2,Estrategico,Mexico & Norte LATAM,AM-29,3160680.42,15,4,210712.03,23,-9406.4,0.0,2,1,911329.13,7.0,27.0,0,Ativa,pos_2023
ACC-00917,2025Q3,Estrategico,Mexico & Norte LATAM,AM-29,3803342.33,15,4,253556.16,32,-47915.43,12.46,1,0,3573426.44,4.0,19.0,0,Ativa,pos_2023
ACC-00917,2025Q4,Estrategico,Mexico & Norte LATAM,AM-29,4518218.3,13,4,347555.25,15,-124111.53,13.61,3,3,1910064.79,7.0,16.0,0,Ativa,pos_2023
ACC-00615,2022Q3,Estrategico,Cono Sur,AM-36,4020985.17,15,3,268065.68,38,-71588.46,2.76,4,1,926333.58,,,0,Ativa,pre_2023
ACC-00615,2022Q4,Estrategico,Cono Sur,AM-36,3449478.24,10,2,344947.82,24,-23668.71,7.07,2,0,1461942.03,,,0,Ativa,pre_2023
ACC-00615,2023Q1,Estrategico,Cono Sur,AM-36,3004901.81,9,3,333877.98,40,-63328.16,12.79,3,1,1023322.04,,,0,Ativa,pos_2023
ACC-00615,2023Q2,Estrategico,Cono Sur,AM-36,2882020.14,8,3,360252.52,45,-26805.32,10.35,1,0,1263452.91,3.0,10.0,0,Ativa,pos_2023
